   0.102076E-04   0.192821E+08   0.192821E+08   0.256960E+08   0.256956E+08   0.192822E+08   0.192821E+08   0.192821E+08   0.192885E+08  -0.465751E+00   0.979751E+07   0.979751E+07   0.583478E+01
   0.112819E-04   0.192821E+08   0.192821E+08   0.256931E+08   0.256926E+08   0.192822E+08   0.192821E+08   0.192821E+08   0.192885E+08  -0.465751E+00   0.979751E+07   0.979751E+07   0.644867E+01
   0.124693E-04   0.192821E+08   0.192821E+08   0.256894E+08   0.256889E+08   0.192822E+08   0.192821E+08   0.192821E+08   0.192885E+08  -0.465751E+00   0.979750E+07   0.979750E+07   0.712709E+01
   0.137816E-04   0.192821E+08   0.192821E+08   0.256850E+08   0.256843E+08   0.192822E+08   0.192821E+08   0.192821E+08   0.192885E+08  -0.465751E+00   0.979750E+07   0.979750E+07   0.787683E+01
   0.152321E-04   0.192821E+08   0.192821E+08   0.256796E+08   0.256787E+08   0.192822E+08   0.192821E+08   0.192821E+08   0.192885E+08  -0.465750E+00   0.979750E+07   0.979750E+07   0.870535E+01
   0.168352E-04   0.192821E+08   0.192820E+08   0.256730E+08   0.256719E+08   0.192821E+08   0.192821E+08   0.192821E+08   0.192885E+08  -0.465750E+00   0.979749E+07   0.979749E+07   0.962090E+01
   0.186070E-04   0.192820E+08   0.192820E+08   0.256649E+08   0.256636E+08   0.192821E+08   0.192820E+08   0.192820E+08   0.192885E+08  -0.465750E+00   0.979748E+07   0.979748E+07   0.106326E+02
   0.205653E-04   0.192820E+08   0.192820E+08   0.256550E+08   0.256534E+08   0.192821E+08   0.192820E+08   0.192820E+08   0.192884E+08  -0.465749E+00   0.979747E+07   0.979747E+07   0.117504E+02
   0.227297E-04   0.192820E+08   0.192820E+08   0.256430E+08   0.256410E+08   0.192821E+08   0.192820E+08   0.192820E+08   0.192884E+08  -0.465748E+00   0.979746E+07   0.979746E+07   0.129855E+02
   0.251219E-04   0.192820E+08   0.192820E+08   0.256283E+08   0.256259E+08   0.192821E+08   0.192820E+08   0.192820E+08   0.192884E+08  -0.465748E+00   0.979745E+07   0.979745E+07   0.143500E+02
   0.277659E-04   0.192819E+08   0.192819E+08   0.256103E+08   0.256074E+08   0.192820E+08   0.192820E+08   0.192819E+08   0.192884E+08  -0.465747E+00   0.979743E+07   0.979743E+07   0.158573E+02
   0.306881E-04   0.192819E+08   0.192819E+08   0.255884E+08   0.255848E+08   0.192820E+08   0.192819E+08   0.192819E+08   0.192883E+08  -0.465746E+00   0.979741E+07   0.979741E+07   0.175223E+02
   0.339179E-04   0.192819E+08   0.192819E+08   0.255616E+08   0.255573E+08   0.192820E+08   0.192819E+08   0.192819E+08   0.192883E+08  -0.465744E+00   0.979739E+07   0.979739E+07   0.193611E+02
   0.374876E-04   0.192818E+08   0.192818E+08   0.255290E+08   0.255236E+08   0.192819E+08   0.192818E+08   0.192818E+08   0.192882E+08  -0.465742E+00   0.979736E+07   0.979736E+07   0.213916E+02
   0.414330E-04   0.192817E+08   0.192817E+08   0.254891E+08   0.254826E+08   0.192818E+08   0.192817E+08   0.192817E+08   0.192881E+08  -0.465740E+00   0.979732E+07   0.979732E+07   0.236333E+02
   0.457936E-04   0.192816E+08   0.192816E+08   0.254405E+08   0.254326E+08   0.192817E+08   0.192817E+08   0.192816E+08   0.192880E+08  -0.465738E+00   0.979728E+07   0.979728E+07   0.261076E+02
   0.506132E-04   0.192815E+08   0.192815E+08   0.253813E+08   0.253716E+08   0.192816E+08   0.192815E+08   0.192815E+08   0.192879E+08  -0.465734E+00   0.979722E+07   0.979722E+07   0.288376E+02
   0.559400E-04   0.192814E+08   0.192814E+08   0.253091E+08   0.252973E+08   0.192815E+08   0.192814E+08   0.192814E+08   0.192877E+08  -0.465730E+00   0.979716E+07   0.979715E+07   0.318489E+02
   0.618274E-04   0.192813E+08   0.192812E+08   0.252212E+08   0.252068E+08   0.192813E+08   0.192813E+08   0.192813E+08   0.192876E+08  -0.465726E+00   0.979708E+07   0.979707E+07   0.351688E+02
   0.683345E-04   0.192811E+08   0.192810E+08   0.251141E+08   0.250967E+08   0.192812E+08   0.192811E+08   0.192811E+08   0.192873E+08  -0.465720E+00   0.979698E+07   0.979697E+07   0.388269E+02
   0.755264E-04   0.192808E+08   0.192808E+08   0.249839E+08   0.249627E+08   0.192809E+08   0.192808E+08   0.192808E+08   0.192871E+08  -0.465713E+00   0.979686E+07   0.979685E+07   0.428550E+02
